Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time
115.71,2015-04-17 00:00:00,put,AAPL150417P00115710,0.95,0.96,0.97,0.06,+10.53%,48,3195,27.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.71,2016-01-15 00:00:00,call,AAPL160115C00115710,21.45,19.95,20.15,0.0,0.00%,1014,4306,27.44%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
115.71,2016-01-15 00:00:00,put,AAPL160115P00115710,7.99,7.85,8.0,0.0,0.00%,82,2073,29.53%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.0,2015-02-27 00:00:00,call,AAPL150227C00116000,12.8,12.7,12.8,-2.11,-12.48%,122,1519,50.00%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.0,2015-02-27 00:00:00,put,AAPL150227P00116000,0.03,0.02,0.03,0.0,0.00%,501,7634,51.56%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.0,2015-03-06 00:00:00,call,AAPL150306C00116000,12.6,12.75,12.9,0.0,0.00%,55,591,38.67%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.0,2015-03-06 00:00:00,put,AAPL150306P00116000,0.12,0.1,0.11,0.0,0.00%,409,3653,35.55%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.0,2015-03-13 00:00:00,call,AAPL150313C00116000,13.0,12.95,13.1,0.0,0.00%,5,294,35.35%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.0,2015-03-13 00:00:00,put,AAPL150313P00116000,0.14,0.21,0.23,0.0,0.00%,1,391,31.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.0,2015-03-27 00:00:00,call,AAPL150327C00116000,15.2,13.2,13.35,0.0,0.00%,1,196,30.13%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.0,2015-03-27 00:00:00,put,AAPL150327P00116000,0.48,0.5,0.53,0.0,0.00%,62,1968,28.81%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.0,2015-04-02 00:00:00,call,AAPL150402C00116000,11.65,13.35,13.5,0.0,0.00%,10,55,29.44%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.0,2015-04-02 00:00:00,put,AAPL150402P00116000,0.52,0.63,0.66,0.0,0.00%,31,562,28.10%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.43,2016-01-15 00:00:00,call,AAPL160115C00116430,20.96,19.5,19.7,-1.4,-6.29%,74,1809,27.41%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
116.43,2016-01-15 00:00:00,put,AAPL160115P00116430,8.3,8.1,8.3,0.0,0.00%,556,2340,29.54%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.0,2015-02-27 00:00:00,call,AAPL150227C00117000,11.35,11.7,11.8,-1.5,-9.80%,319,1088,55.66%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.0,2015-02-27 00:00:00,put,AAPL150227P00117000,0.03,0.02,0.03,0.01,+50.00%,631,6534,48.83%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.0,2015-03-06 00:00:00,call,AAPL150306C00117000,11.7,11.8,11.95,-1.61,-10.45%,86,1441,38.09%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.0,2015-03-06 00:00:00,put,AAPL150306P00117000,0.12,0.12,0.13,0.0,0.00%,5,1755,34.18%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.0,2015-03-13 00:00:00,call,AAPL150313C00117000,16.61,11.9,12.1,0.0,0.00%,10,372,33.13%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.0,2015-03-13 00:00:00,put,AAPL150313P00117000,0.13,0.25,0.28,0.0,0.00%,46,411,30.91%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.0,2015-03-27 00:00:00,call,AAPL150327C00117000,12.3,12.3,12.45,0.0,0.00%,1,543,29.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.0,2015-03-27 00:00:00,put,AAPL150327P00117000,0.6,0.59,0.62,0.06,+19.35%,292,399,28.32%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.0,2015-04-02 00:00:00,call,AAPL150402C00117000,14.12,12.45,12.65,0.0,0.00%,8,22,29.40%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.0,2015-04-02 00:00:00,put,AAPL150402P00117000,0.71,0.74,0.77,0.09,+23.68%,100,955,27.74%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.14,2015-04-17 00:00:00,call,AAPL150417C00117140,12.8,12.8,12.9,-1.52,-9.26%,184,20448,27.91%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.14,2015-04-17 00:00:00,put,AAPL150417P00117140,1.2,1.19,1.2,0.16,+23.53%,412,4621,27.03%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.14,2016-01-15 00:00:00,call,AAPL160115C00117140,19.25,19.05,19.3,-0.75,-3.51%,379,3632,27.46%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.14,2016-01-15 00:00:00,put,AAPL160115P00117140,7.6,8.4,8.55,0.0,0.00%,21,1692,29.44%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.86,2016-01-15 00:00:00,call,AAPL160115C00117860,18.4,18.65,18.85,0.0,0.00%,35,3720,27.40%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
117.86,2016-01-15 00:00:00,put,AAPL160115P00117860,8.8,8.75,8.85,0.0,0.00%,1544,3323,29.43%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.0,2015-02-27 00:00:00,call,AAPL150227C00118000,10.8,10.7,10.85,0.0,0.00%,133,1183,56.84%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.0,2015-02-27 00:00:00,put,AAPL150227P00118000,0.04,0.03,0.04,0.0,0.00%,646,7439,46.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.0,2015-03-06 00:00:00,call,AAPL150306C00118000,10.6,10.8,10.95,0.0,0.00%,386,3980,35.45%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.0,2015-03-06 00:00:00,put,AAPL150306P00118000,0.17,0.14,0.15,0.01,+14.29%,462,4814,32.62%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.0,2015-03-13 00:00:00,call,AAPL150313C00118000,11.5,10.95,11.15,0.0,0.00%,2,400,31.98%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.0,2015-03-13 00:00:00,put,AAPL150313P00118000,0.17,0.3,0.33,0.0,0.00%,81,871,29.98%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.0,2015-03-27 00:00:00,call,AAPL150327C00118000,13.42,11.4,11.55,0.0,0.00%,23,117,29.00%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.0,2015-03-27 00:00:00,put,AAPL150327P00118000,0.75,0.69,0.72,0.0,0.00%,599,1186,27.81%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.0,2015-04-02 00:00:00,call,AAPL150402C00118000,13.04,11.6,11.75,0.0,0.00%,1,19,28.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.0,2015-04-02 00:00:00,put,AAPL150402P00118000,0.92,0.85,0.89,0.04,+8.00%,28,182,27.30%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.57,2015-04-17 00:00:00,call,AAPL150417C00118570,11.5,11.6,11.75,-1.55,-10.26%,1427,9260,27.70%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.57,2015-04-17 00:00:00,put,AAPL150417P00118570,1.42,1.42,1.44,0.12,+13.48%,1707,3742,26.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.57,2016-01-15 00:00:00,call,AAPL160115C00118570,18.33,18.25,18.4,0.0,0.00%,52,11429,27.31%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
118.57,2016-01-15 00:00:00,put,AAPL160115P00118570,9.25,8.95,9.15,0.0,0.00%,90,3741,29.41%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
119.0,2015-02-27 00:00:00,call,AAPL150227C00119000,9.8,9.75,9.85,0.0,0.00%,421,2669,52.34%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
119.0,2015-02-27 00:00:00,put,AAPL150227P00119000,0.04,0.03,0.04,0.0,0.00%,1822,4105,42.97%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
119.0,2015-03-06 00:00:00,call,AAPL150306C00119000,9.91,9.85,10.0,-1.34,-9.97%,97,1692,34.38%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
119.0,2015-03-06 00:00:00,put,AAPL150306P00119000,0.19,0.17,0.19,0.0,0.00%,689,1498,31.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
119.0,2015-03-13 00:00:00,call,AAPL150313C00119000,12.42,10.05,10.2,0.0,0.00%,2,1769,30.62%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
119.0,2015-03-13 00:00:00,put,AAPL150313P00119000,0.36,0.37,0.4,0.0,0.00%,131,641,29.25%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
119.0,2015-03-27 00:00:00,call,AAPL150327C00119000,14.4,10.55,10.7,0.0,0.00%,2,292,28.74%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
119.0,2015-03-27 00:00:00,put,AAPL150327P00119000,0.9,0.81,0.85,0.0,0.00%,79,416,27.42%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
119.0,2015-04-02 00:00:00,call,AAPL150402C00119000,12.45,10.75,10.9,0.0,0.00%,1,40,28.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
119.0,2015-04-02 00:00:00,put,AAPL150402P00119000,1.01,1.0,1.03,0.0,0.00%,252,133,26.91%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-02-27 00:00:00,call,AAPL150227C00120000,8.8,8.7,8.85,-1.35,-11.16%,810,6470,47.85%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-02-27 00:00:00,put,AAPL150227P00120000,0.05,0.04,0.05,0.0,0.00%,727,9361,40.63%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-03-06 00:00:00,call,AAPL150306C00120000,9.0,8.9,9.05,0.0,0.00%,434,6081,33.01%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-03-06 00:00:00,put,AAPL150306P00120000,0.22,0.22,0.24,0.0,0.00%,3525,4550,30.66%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-03-13 00:00:00,call,AAPL150313C00120000,8.85,9.15,9.3,-0.85,-6.88%,70,4653,30.01%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-03-13 00:00:00,put,AAPL150313P00120000,0.48,0.46,0.48,0.05,+26.32%,594,1207,28.47%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-03-20 00:00:00,call,AAPL150320C00120000,9.54,9.5,9.6,-0.6,-4.76%,4133,58968,29.18%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-03-20 00:00:00,put,AAPL150320P00120000,0.73,0.73,0.74,0.07,+21.21%,12542,46335,27.56%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-03-27 00:00:00,call,AAPL150327C00120000,9.8,9.75,9.9,-1.15,-8.95%,153,2337,28.75%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-03-27 00:00:00,put,AAPL150327P00120000,1.12,0.95,0.98,0.09,+18.00%,346,2296,26.84%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-04-02 00:00:00,call,AAPL150402C00120000,10.05,9.9,10.05,0.0,0.00%,89,211,27.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-04-02 00:00:00,put,AAPL150402P00120000,1.18,1.17,1.2,0.0,0.00%,451,786,26.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-04-17 00:00:00,call,AAPL150417C00120000,10.6,10.5,10.6,-0.65,-4.87%,12196,68804,27.19%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-04-17 00:00:00,put,AAPL150417P00120000,1.74,1.74,1.76,0.1,+9.35%,3238,19980,26.44%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-05-15 00:00:00,call,AAPL150515C00120000,12.05,11.95,12.05,-0.5,-3.45%,3811,15898,29.36%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-05-15 00:00:00,put,AAPL150515P00120000,3.35,3.3,3.4,0.14,+5.83%,6065,7231,29.77%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-07-17 00:00:00,call,AAPL150717C00120000,13.5,13.45,13.5,-0.6,-3.80%,5608,39105,27.16%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-07-17 00:00:00,put,AAPL150717P00120000,4.95,4.9,4.95,0.19,+5.07%,823,13294,27.81%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-10-16 00:00:00,call,AAPL151016C00120000,15.6,15.5,15.7,0.05,+0.28%,434,16806,27.18%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2015-10-16 00:00:00,put,AAPL151016P00120000,7.4,7.35,7.45,0.3,+4.84%,1630,5223,28.48%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2016-01-15 00:00:00,call,AAPL160115C00120000,17.5,17.4,17.55,-0.5,-2.55%,4087,68119,27.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2016-01-15 00:00:00,put,AAPL160115P00120000,9.61,9.55,9.65,0.0,0.00%,1193,16005,29.10%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2017-01-20 00:00:00,call,AAPL170120C00120000,24.25,24.0,24.35,-0.35,-1.33%,368,18422,28.91%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
120.0,2017-01-20 00:00:00,put,AAPL170120P00120000,16.4,16.4,17.0,0.57,+3.69%,84,5297,31.03%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.0,2015-02-27 00:00:00,call,AAPL150227C00121000,7.85,7.75,7.85,-1.6,-13.79%,1345,2294,43.36%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.0,2015-02-27 00:00:00,put,AAPL150227P00121000,0.07,0.05,0.06,-0.01,-33.33%,735,5266,37.89%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.0,2015-03-06 00:00:00,call,AAPL150306C00121000,7.7,7.95,8.1,-2.08,-17.44%,302,1176,31.40%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.0,2015-03-06 00:00:00,put,AAPL150306P00121000,0.28,0.28,0.3,0.03,+33.33%,1515,1638,29.59%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.0,2015-03-13 00:00:00,call,AAPL150313C00121000,8.33,8.2,8.4,0.0,0.00%,34,891,29.10%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.0,2015-03-13 00:00:00,put,AAPL150313P00121000,0.67,0.56,0.59,0.04,+16.67%,106,590,27.86%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.0,2015-03-27 00:00:00,call,AAPL150327C00121000,9.05,8.85,9.0,0.0,0.00%,309,298,27.58%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.0,2015-03-27 00:00:00,put,AAPL150327P00121000,1.13,1.13,1.18,0.0,0.00%,120,2065,26.75%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.0,2015-04-02 00:00:00,call,AAPL150402C00121000,13.33,9.1,9.25,0.0,0.00%,2,65,27.32%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.0,2015-04-02 00:00:00,put,AAPL150402P00121000,1.45,1.36,1.41,0.05,+6.10%,101,630,26.43%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.43,2015-04-17 00:00:00,call,AAPL150417C00121430,9.4,9.45,9.5,-1.7,-13.44%,301,6856,26.71%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.43,2015-04-17 00:00:00,put,AAPL150417P00121430,2.07,2.04,2.06,0.32,+26.23%,1019,4166,25.84%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.43,2016-01-15 00:00:00,call,AAPL160115C00121430,16.64,16.55,16.75,-1.24,-6.53%,120,14233,27.19%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
121.43,2016-01-15 00:00:00,put,AAPL160115P00121430,10.24,10.2,10.4,0.0,0.00%,306,2231,29.30%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.0,2015-02-27 00:00:00,call,AAPL150227C00122000,6.75,6.75,6.9,-1.77,-16.39%,366,1995,41.90%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.0,2015-02-27 00:00:00,put,AAPL150227P00122000,0.06,0.06,0.07,0.0,0.00%,2568,6700,34.57%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.0,2015-03-06 00:00:00,call,AAPL150306C00122000,6.75,7.05,7.2,-1.39,-13.38%,339,2050,30.57%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.0,2015-03-06 00:00:00,put,AAPL150306P00122000,0.36,0.36,0.38,0.04,+33.33%,2269,1882,28.61%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.0,2015-03-13 00:00:00,call,AAPL150313C00122000,7.4,7.35,7.45,-1.35,-12.27%,43,568,27.20%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.0,2015-03-13 00:00:00,put,AAPL150313P00122000,0.71,0.69,0.71,0.0,0.00%,401,1093,27.08%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.0,2015-03-27 00:00:00,call,AAPL150327C00122000,8.45,8.05,8.2,0.0,0.00%,10,747,27.16%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.0,2015-03-27 00:00:00,put,AAPL150327P00122000,1.36,1.35,1.39,0.19,+27.94%,69,652,26.47%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.0,2015-04-02 00:00:00,call,AAPL150402C00122000,12.45,8.3,8.5,0.0,0.00%,10,132,27.19%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.0,2015-04-02 00:00:00,put,AAPL150402P00122000,1.62,1.58,1.62,0.14,+16.09%,1310,1007,26.05%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.86,2015-04-17 00:00:00,call,AAPL150417C00122860,8.45,8.4,8.5,-0.55,-5.05%,1677,6749,26.56%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.86,2015-04-17 00:00:00,put,AAPL150417P00122860,2.5,2.5,2.51,0.12,+7.36%,1683,3392,25.87%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.86,2016-01-15 00:00:00,call,AAPL160115C00122860,15.83,15.8,16.0,-1.45,-7.88%,135,7254,27.21%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
122.86,2016-01-15 00:00:00,put,AAPL160115P00122860,10.88,10.8,11.0,0.0,0.00%,40,1195,29.11%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
123.0,2015-02-27 00:00:00,call,AAPL150227C00123000,5.8,5.8,5.85,-1.33,-13.53%,729,2333,33.99%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
123.0,2015-02-27 00:00:00,put,AAPL150227P00123000,0.1,0.09,0.1,0.0,0.00%,5130,5701,32.62%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
123.0,2015-03-06 00:00:00,call,AAPL150306C00123000,6.25,6.15,6.25,-0.9,-9.28%,158,2793,28.32%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
123.0,2015-03-06 00:00:00,put,AAPL150306P00123000,0.48,0.46,0.48,0.04,+26.67%,590,4304,27.56%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
123.0,2015-03-13 00:00:00,call,AAPL150313C00123000,6.54,6.55,6.7,-2.02,-19.67%,58,945,27.74%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
123.0,2015-03-13 00:00:00,put,AAPL150313P00123000,0.89,0.85,0.87,0.05,+13.16%,600,807,26.49%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
123.0,2015-03-27 00:00:00,call,AAPL150327C00123000,8.4,7.3,7.45,0.0,0.00%,155,523,26.93%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
123.0,2015-03-27 00:00:00,put,AAPL150327P00123000,1.79,1.56,1.61,0.21,+24.71%,266,284,26.04%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
123.0,2015-04-02 00:00:00,call,AAPL150402C00123000,7.8,7.65,7.8,0.0,0.00%,70,739,27.20%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
123.0,2015-04-02 00:00:00,put,AAPL150402P00123000,1.89,1.82,1.88,0.0,0.00%,117,409,25.83%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.0,2015-02-27 00:00:00,call,AAPL150227C00124000,4.9,4.85,4.95,-0.51,-6.25%,2965,2646,34.38%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.0,2015-02-27 00:00:00,put,AAPL150227P00124000,0.13,0.12,0.13,0.01,+25.00%,6588,7332,29.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.0,2015-03-06 00:00:00,call,AAPL150306C00124000,5.32,5.25,5.35,-1.98,-22.05%,470,1965,26.76%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.0,2015-03-06 00:00:00,put,AAPL150306P00124000,0.62,0.62,0.64,0.0,0.00%,1663,1895,27.10%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.0,2015-03-13 00:00:00,call,AAPL150313C00124000,5.85,5.85,5.95,0.0,0.00%,39,950,27.69%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.0,2015-03-13 00:00:00,put,AAPL150313P00124000,1.05,1.04,1.06,0.16,+40.00%,476,867,25.88%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.0,2015-03-27 00:00:00,call,AAPL150327C00124000,7.5,6.6,6.75,0.0,0.00%,214,559,26.83%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.0,2015-03-27 00:00:00,put,AAPL150327P00124000,1.89,1.87,1.92,0.05,+4.90%,449,831,26.07%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.0,2015-04-02 00:00:00,call,AAPL150402C00124000,7.1,6.85,7.05,0.0,0.00%,215,78,26.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.0,2015-04-02 00:00:00,put,AAPL150402P00124000,2.39,2.13,2.18,0.0,0.00%,77,257,25.68%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.29,2015-04-17 00:00:00,call,AAPL150417C00124290,7.5,7.45,7.6,-0.55,-5.61%,309,2608,26.64%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
124.29,2015-04-17 00:00:00,put,AAPL150417P00124290,2.97,2.93,2.95,0.34,+17.71%,944,2856,25.48%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-02-27 00:00:00,call,AAPL150227C00125000,3.95,3.9,4.0,-0.95,-13.48%,1980,5409,30.96%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-02-27 00:00:00,put,AAPL150227P00125000,0.19,0.18,0.19,0.02,+50.00%,12545,12316,27.74%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-03-06 00:00:00,call,AAPL150306C00125000,4.55,4.55,4.65,-0.96,-13.10%,3837,6259,27.74%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-03-06 00:00:00,put,AAPL150306P00125000,0.81,0.82,0.84,0.07,+26.92%,7040,2968,26.56%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-03-13 00:00:00,call,AAPL150313C00125000,5.04,5.0,5.15,-0.8,-10.53%,1076,2090,26.66%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-03-13 00:00:00,put,AAPL150313P00125000,1.32,1.31,1.33,0.07,+13.21%,1136,2429,25.73%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-03-20 00:00:00,call,AAPL150320C00125000,5.6,5.55,5.6,-0.6,-7.41%,8209,62018,26.32%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-03-20 00:00:00,put,AAPL150320P00125000,1.8,1.79,1.8,0.08,+9.20%,7656,22097,25.73%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-03-27 00:00:00,call,AAPL150327C00125000,5.95,5.9,6.05,-0.45,-5.36%,602,1826,26.48%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-03-27 00:00:00,put,AAPL150327P00125000,2.22,2.18,2.22,0.28,+22.95%,495,1344,25.76%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-04-02 00:00:00,call,AAPL150402C00125000,6.28,6.2,6.35,-0.7,-8.14%,124,1161,26.22%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-04-02 00:00:00,put,AAPL150402P00125000,2.51,2.47,2.51,0.3,+21.43%,410,611,25.51%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-04-17 00:00:00,call,AAPL150417C00125000,7.1,7.0,7.1,-0.52,-5.55%,10053,41831,26.26%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-04-17 00:00:00,put,AAPL150417P00125000,3.25,3.2,3.25,0.11,+5.24%,6410,12152,25.61%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-05-15 00:00:00,call,AAPL150515C00125000,8.77,8.7,8.75,-0.55,-5.05%,5540,18590,28.38%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-05-15 00:00:00,put,AAPL150515P00125000,5.2,5.2,5.3,0.1,+2.60%,3468,6411,29.60%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-07-17 00:00:00,call,AAPL150717C00125000,10.45,10.4,10.55,-0.15,-1.20%,5374,26062,27.03%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-07-17 00:00:00,put,AAPL150717P00125000,7.0,6.9,7.1,0.5,+9.09%,508,4869,27.95%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-10-16 00:00:00,call,AAPL151016C00125000,12.8,12.65,12.9,-0.43,-2.92%,657,6677,27.03%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2015-10-16 00:00:00,put,AAPL151016P00125000,9.62,9.5,9.7,0.22,+2.72%,197,4463,28.38%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2017-01-20 00:00:00,call,AAPL170120C00125000,21.89,21.6,22.15,-0.3,-1.24%,245,7233,29.13%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.0,2017-01-20 00:00:00,put,AAPL170120P00125000,19.25,18.95,19.7,0.0,0.00%,148,2691,31.04%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.71,2015-04-17 00:00:00,call,AAPL150417C00125710,6.65,6.6,6.65,-0.5,-5.71%,603,11222,26.09%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
125.71,2015-04-17 00:00:00,put,AAPL150417P00125710,3.5,3.45,3.5,0.1,+4.29%,943,5850,25.39%,AAPL,False,AAPL,128.79,2015-02-25 16:00:00
